n:163 mse_avg:2403.83 mse_y:3170.67 mse_u:1686.62 mse_v:53.66 psnr_avg:14.32 psnr_y:13.12 psnr_u:15.86 psnr_v:30.83 
n:164 mse_avg:2394.21 mse_y:3158.30 mse_u:1677.94 mse_v:54.08 psnr_avg:14.34 psnr_y:13.14 psnr_u:15.88 psnr_v:30.80 
n:165 mse_avg:2389.38 mse_y:3152.84 mse_u:1670.54 mse_v:54.41 psnr_avg:14.35 psnr_y:13.14 psnr_u:15.90 psnr_v:30.77 
n:166 mse_avg:2399.57 mse_y:3165.41 mse_u:1681.94 mse_v:53.88 psnr_avg:14.33 psnr_y:13.13 psnr_u:15.87 psnr_v:30.82 
n:167 mse_avg:2385.85 mse_y:3147.69 mse_u:1670.30 mse_v:54.02 psnr_avg:14.35 psnr_y:13.15 psnr_u:15.90 psnr_v:30.81 
n:168 mse_avg:2388.88 mse_y:3151.88 mse_u:1671.79 mse_v:53.96 psnr_avg:14.35 psnr_y:13.15 psnr_u:15.90 psnr_v:30.81 
n:169 mse_avg:2383.78 mse_y:3145.65 mse_u:1666.00 mse_v:54.07 psnr_avg:14.36 psnr_y:13.15 psnr_u:15.91 psnr_v:30.80 
n:170 mse_avg:2378.76 mse_y:3138.59 mse_u:1664.27 mse_v:53.93 psnr_avg:14.37 psnr_y:13.16 psnr_u:15.92 psnr_v:30.81 
n:171 mse_avg:2385.89 mse_y:3147.44 mse_u:1671.95 mse_v:53.60 psnr_avg:14.35 psnr_y:13.15 psnr_u:15.90 psnr_v:30.84 
n:172 mse_avg:2377.25 mse_y:3137.11 mse_u:1660.98 mse_v:54.08 psnr_avg:14.37 psnr_y:13.17 psnr_u:15.93 psnr_v:30.80 
n:173 mse_avg:2391.10 mse_y:3155.64 mse_u:1670.09 mse_v:53.96 psnr_avg:14.34 psnr_y:13.14 psnr_u:15.90 psnr_v:30.81 
n:174 mse_avg:2377.22 mse_y:3137.07 mse_u:1661.17 mse_v:53.90 psnr_avg:14.37 psnr_y:13.17 psnr_u:15.93 psnr_v:30.82 
n:175 mse_avg:2381.69 mse_y:3142.78 mse_u:1665.45 mse_v:53.54 psnr_avg:14.36 psnr_y:13.16 psnr_u:15.92 psnr_v:30.84 
n:176 mse_avg:2389.31 mse_y:3152.72 mse_u:1671.54 mse_v:53.45 psnr_avg:14.35 psnr_y:13.14 psnr_u:15.90 psnr_v:30.85 
n:177 mse_avg:2375.70 mse_y:3135.87 mse_u:1656.78 mse_v:53.92 psnr_avg:14.37 psnr_y:13.17 psnr_u:15.94 psnr_v:30.81 
n:178 mse_avg:2383.20 mse_y:3144.10 mse_u:1669.75 mse_v:53.08 psnr_avg:14.36 psnr_y:13.16 psnr_u:15.90 psnr_v:30.88 
n:179 mse_avg:2379.54 mse_y:3139.60 mse_u:1665.82 mse_v:53.03 psnr_avg:14.37 psnr_y:13.16 psnr_u:15.91 psnr_v:30.89 
n:180 mse_avg:2373.03 mse_y:3131.25 mse_u:1659.80 mse_v:53.41 psnr_avg:14.38 psnr_y:13.17 psnr_u:15.93 psnr_v:30.85 
n:181 mse_avg:2380.15 mse_y:3140.23 mse_u:1666.57 mse_v:53.40 psnr_avg:14.36 psnr_y:13.16 psnr_u:15.91 psnr_v:30.86 
n:182 mse_avg:2379.38 mse_y:3138.44 mse_u:1669.69 mse_v:52.86 psnr_avg:14.37 psnr_y:13.16 psnr_u:15.90 psnr_v:30.90 
n:183 mse_avg:2387.45 mse_y:3149.23 mse_u:1674.71 mse_v:53.05 psnr_avg:14.35 psnr_y:13.15 psnr_u:15.89 psnr_v:30.88 
n:184 mse_avg:2372.15 mse_y:3129.40 mse_u:1662.02 mse_v:53.29 psnr_avg:14.38 psnr_y:13.18 psnr_u:15.92 psnr_v:30.86 
n:185 mse_avg:2378.67 mse_y:3138.54 mse_u:1664.61 mse_v:53.27 psnr_avg:14.37 psnr_y:13.16 psnr_u:15.92 psnr_v:30.87 
n:186 mse_avg:2388.43 mse_y:3150.21 mse_u:1676.92 mse_v:52.86 psnr_avg:14.35 psnr_y:13.15 psnr_u:15.89 psnr_v:30.90 
n:187 mse_avg:2372.59 mse_y:3129.42 mse_u:1664.49 mse_v:53.41 psnr_avg:14.38 psnr_y:13.18 psnr_u:15.92 psnr_v:30.85 
n:188 mse_avg:2377.96 mse_y:3136.16 mse_u:1669.85 mse_v:53.29 psnr_avg:14.37 psnr_y:13.17 psnr_u:15.90 psnr_v:30.86 
n:189 mse_avg:2375.20 mse_y:3133.53 mse_u:1663.44 mse_v:53.62 psnr_avg:14.37 psnr_y:13.17 psnr_u:15.92 psnr_v:30.84 
n:190 mse_avg:2373.92 mse_y:3131.43 mse_u:1664.60 mse_v:53.20 psnr_avg:14.38 psnr_y:13.17 psnr_u:15.92 psnr_v:30.87 
n:191 mse_avg:2379.74 mse_y:3138.19 mse_u:1672.58 mse_v:53.08 psnr_avg:14.37 psnr_y:13.16 psnr_u:15.90 psnr_v:30.88 
n:192 mse_avg:2368.94 mse_y:3124.36 mse_u:1662.78 mse_v:53.42 psnr_avg:14.39 psnr_y:13.18 psnr_u:15.92 psnr_v:30.85 
n:193 mse_avg:2382.62 mse_y:3142.64 mse_u:1671.72 mse_v:53.45 psnr_avg:14.36 psnr_y:13.16 psnr_u:15.90 psnr_v:30.85 
n:194 mse_avg:2367.34 mse_y:3121.71 mse_u:1663.64 mse_v:53.58 psnr_avg:14.39 psnr_y:13.19 psnr_u:15.92 psnr_v:30.84 
n:195 mse_avg:2368.13 mse_y:3122.56 mse_u:1664.89 mse_v:53.64 psnr_avg:14.39 psnr_y:13.19 psnr_u:15.92 psnr_v:30.84 
n:196 mse_avg:2379.54 mse_y:3137.39 mse_u:1674.00 mse_v:53.64 psnr_avg:14.37 psnr_y:13.17 psnr_u:15.89 psnr_v:30.84 
n:197 mse_avg:2365.55 mse_y:3119.73 mse_u:1660.41 mse_v:53.96 psnr_avg:14.39 psnr_y:13.19 psnr_u:15.93 psnr_v:30.81 
n:198 mse_avg:2371.15 mse_y:3125.14 mse_u:1672.39 mse_v:53.97 psnr_avg:14.38 psnr_y:13.18 psnr_u:15.90 psnr_v:30.81 
n:199 mse_avg:2366.22 mse_y:3119.52 mse_u:1665.19 mse_v:54.04 psnr_avg:14.39 psnr_y:13.19 psnr_u:15.92 psnr_v:30.80 
n:200 mse_avg:2363.00 mse_y:3115.41 mse_u:1662.14 mse_v:54.20 psnr_avg:14.40 psnr_y:13.20 psnr_u:15.92 psnr_v:30.79 
n:201 mse_avg:2370.58 mse_y:3125.22 mse_u:1668.25 mse_v:54.34 psnr_avg:14.38 psnr_y:13.18 psnr_u:15.91 psnr_v:30.78 
n:202 mse_avg:2367.42 mse_y:3120.92 mse_u:1666.95 mse_v:53.88 psnr_avg:14.39 psnr_y:13.19 psnr_u:15.91 psnr_v:30.82 
n:203 mse_avg:2377.24 mse_y:3132.90 mse_u:1677.90 mse_v:53.92 psnr_avg:14.37 psnr_y:13.17 psnr_u:15.88 psnr_v:30.81 
n:204 mse_avg:2360.51 mse_y:3111.34 mse_u:1663.51 mse_v:54.21 psnr_avg:14.40 psnr_y:13.20 psnr_u:15.92 psnr_v:30.79 
n:205 mse_avg:2361.43 mse_y:3112.55 mse_u:1664.16 mse_v:54.26 psnr_avg:14.40 psnr_y:13.20 psnr_u:15.92 psnr_v:30.79 
n:206 mse_avg:2374.01 mse_y:3127.72 mse_u:1679.12 mse_v:54.06 psnr_avg:14.38 psnr_y:13.18 psnr_u:15.88 psnr_v:30.80 
n:207 mse_avg:2363.56 mse_y:3112.52 mse_u:1676.97 mse_v:54.31 psnr_avg:14.40 psnr_y:13.20 psnr_u:15.89 psnr_v:30.78 
n:208 mse_avg:2362.03 mse_y:3111.83 mse_u:1670.51 mse_v:54.34 psnr_avg:14.40 psnr_y:13.20 psnr_u:15.90 psnr_v:30.78 
n:209 mse_avg:2367.83 mse_y:3119.09 mse_u:1676.28 mse_v:54.33 psnr_avg:14.39 psnr_y:13.19 psnr_u:15.89 psnr_v:30.78 
n:210 mse_avg:2362.46 mse_y:3111.68 mse_u:1673.61 mse_v:54.43 psnr_avg:14.40 psnr_y:13.20 psnr_u:15.89 psnr_v:30.77 
n:211 mse_avg:2366.92 mse_y:3117.05 mse_u:1678.95 mse_v:54.40 psnr_avg:14.39 psnr_y:13.19 psnr_u:15.88 psnr_v:30.78 
n:212 mse_avg:2361.46 mse_y:3110.22 mse_u:1673.45 mse_v:54.46 psnr_avg:14.40 psnr_y:13.20 psnr_u:15.89 psnr_v:30.77 
n:213 mse_avg:2372.76 mse_y:3125.16 mse_u:1681.50 mse_v:54.42 psnr_avg:14.38 psnr_y:13.18 psnr_u:15.87 psnr_v:30.77 
n:214 mse_avg:2361.06 mse_y:3109.87 mse_u:1672.50 mse_v:54.37 psnr_avg:14.40 psnr_y:13.20 psnr_u:15.90 psnr_v:30.78 
n:215 mse_avg:2362.57 mse_y:3111.68 mse_u:1674.30 mse_v:54.40 psnr_avg:14.40 psnr_y:13.20 psnr_u:15.89 psnr_v:30.77 
n:216 mse_avg:2372.36 mse_y:3124.65 mse_u:1681.02 mse_v:54.52 psnr_avg:14.38 psnr_y:13.18 psnr_u:15.88 psnr_v:30.77 
n:217 mse_avg:2361.42 mse_y:3110.56 mse_u:1671.66 mse_v:54.62 psnr_avg:14.40 psnr_y:13.20 psnr_u:15.90 psnr_v:30.76 
n:218 mse_avg:2363.23 mse_y:3111.37 mse_u:1679.18 mse_v:54.71 psnr_avg:14.40 psnr_y:13.20 psnr_u:15.88 psnr_v:30.75 
n:219 mse_avg:2356.82 mse_y:3103.24 mse_u:1673.24 mse_v:54.74 psnr_avg:14.41 psnr_y:13.21 psnr_u:15.90 psnr_v:30.75 
n:220 mse_avg:2352.33 mse_y:3097.42 mse_u:1669.60 mse_v:54.68 psnr_avg:14.42 psnr_y:13.22 psnr_u:15.90 psnr_v:30.75 
n:221 mse_avg:2361.87 mse_y:3109.94 mse_u:1676.72 mse_v:54.73 psnr_avg:14.40 psnr_y:13.20 psnr_u:15.89 psnr_v:30.75 
n:222 mse_avg:2353.58 mse_y:3098.37 mse_u:1673.18 mse_v:54.83 psnr_avg:14.41 psnr_y:13.22 psnr_u:15.90 psnr_v:30.74 
n:223 mse_avg:2365.63 mse_y:3114.24 mse_u:1682.08 mse_v:54.76 psnr_avg:14.39 psnr_y:13.20 psnr_u:15.87 psnr_v:30.75 
n:224 mse_avg:2350.97 mse_y:3095.35 mse_u:1669.64 mse_v:54.77 psnr_avg:14.42 psnr_y:13.22 psnr_u:15.90 psnr_v:30.75 
n:225 mse_avg:2354.93 mse_y:3100.60 mse_u:1672.44 mse_v:54.76 psnr_avg:14.41 psnr_y:13.22 psnr_u:15.90 psnr_v:30.75 
n:226 mse_avg:2368.47 mse_y:3118.16 mse_u:1683.56 mse_v:54.61 psnr_avg:14.39 psnr_y:13.19 psnr_u:15.87 psnr_v:30.76 
n:227 mse_avg:2350.22 mse_y:3094.61 mse_u:1667.62 mse_v:55.26 psnr_avg:14.42 psnr_y:13.22 psnr_u:15.91 psnr_v:30.71 
n:228 mse_avg:2354.68 mse_y:3100.05 mse_u:1672.75 mse_v:55.14 psnr_avg:14.41 psnr_y:13.22 psnr_u:15.90 psnr_v:30.72 
n:229 mse_avg:2352.33 mse_y:3097.82 mse_u:1667.56 mse_v:55.13 psnr_avg:14.42 psnr_y:13.22 psnr_u:15.91 psnr_v:30.72 
n:230 mse_avg:2349.17 mse_y:3092.60 mse_u:1669.58 mse_v:55.03 psnr_avg:14.42 psnr_y:13.23 psnr_u:15.90 psnr_v:30.73 
n:231 mse_avg:2353.50 mse_y:3097.24 mse_u:1677.00 mse_v:55.00 psnr_avg:14.41 psnr_y:13.22 psnr_u:15.89 psnr_v:30.73 
n:232 mse_avg:2352.42 mse_y:3096.03 mse_u:1675.56 mse_v:54.83 psnr_avg:14.42 psnr_y:13.22 psnr_u:15.89 psnr_v:30.74 
n:233 mse_avg:2364.60 mse_y:3112.66 mse_u:1682.26 mse_v:54.72 psnr_avg:14.39 psnr_y:13.20 psnr_u:15.87 psnr_v:30.75 
n:234 mse_avg:2352.46 mse_y:3096.13 mse_u:1675.77 mse_v:54.48 psnr_avg:14.42 psnr_y:13.22 psnr_u:15.89 psnr_v:30.77 
n:235 mse_avg:2355.66 mse_y:3100.39 mse_u:1678.02 mse_v:54.37 psnr_avg:14.41 psnr_y:13.22 psnr_u:15.88 psnr_v:30.78 
n:236 mse_avg:2363.90 mse_y:3111.41 mse_u:1683.81 mse_v:53.98 psnr_avg:14.39 psnr_y:13.20 psnr_u:15.87 psnr_v:30.81 
n:237 mse_avg:2350.18 mse_y:3094.00 mse_u:1670.51 mse_v:54.57 psnr_avg:14.42 psnr_y:13.23 psnr_u:15.90 psnr_v:30.76 
n:238 mse_avg:2354.20 mse_y:3097.94 mse_u:1678.99 mse_v:54.48 psnr_avg:14.41 psnr_y:13.22 psnr_u:15.88 psnr_v:30.77 
n:239 mse_avg:2347.82 mse_y:3089.23 mse_u:1675.51 mse_v:54.49 psnr_avg:14.42 psnr_y:13.23 psnr_u:15.89 psnr_v:30.77 
n:240 mse_avg:2346.17 mse_y:3086.99 mse_u:1674.63 mse_v:54.39 psnr_avg:14.43 psnr_y:13.24 psnr_u:15.89 psnr_v:30.78 
n:241 mse_avg:2350.70 mse_y:3092.07 mse_u:1681.43 mse_v:54.51 psnr_avg:14.42 psnr_y:13.23 psnr_u:15.87 psnr_v:30.77 
n:242 mse_avg:2346.52 mse_y:3086.63 mse_u:1678.15 mse_v:54.47 psnr_avg:14.43 psnr_y:13.24 psnr_u:15.88 psnr_v:30.77 
n:243 mse_avg:2326.13 mse_y:3118.21 mse_u:1442.43 mse_v:41.50 psnr_avg:14.46 psnr_y:13.19 psnr_u:16.54 psnr_v:31.95 
n:244 mse_avg:2309.99 mse_y:3096.67 mse_u:1431.92 mse_v:41.37 psnr_avg:14.49 psnr_y:13.22 psnr_u:16.57 psnr_v:31.96 
n:245 mse_avg:2311.91 mse_y:3098.61 mse_u:1435.69 mse_v:41.32 psnr_avg:14.49 psnr_y:13.22 psnr_u:16.56 psnr_v:31.97 
n:246 mse_avg:2318.05 mse_y:3106.41 mse_u:1441.12 mse_v:41.51 psnr_avg:14.48 psnr_y:13.21 psnr_u:16.54 psnr_v:31.95 
n:247 mse_avg:2300.43 mse_y:3082.78 mse_u:1430.04 mse_v:41.41 psnr_avg:14.51 psnr_y:13.24 psnr_u:16.58 psnr_v:31.96 
n:248 mse_avg:2297.80 mse_y:3075.89 mse_u:1441.70 mse_v:41.58 psnr_avg:14.52 psnr_y:13.25 psnr_u:16.54 psnr_v:31.94 
n:249 mse_avg:2292.59 mse_y:3069.06 mse_u:1437.81 mse_v:41.50 psnr_avg:14.53 psnr_y:13.26 psnr_u:16.55 psnr_v:31.95 
n:250 mse_avg:2270.78 mse_y:3037.81 mse_u:1431.68 mse_v:41.80 psnr_avg:14.57 psnr_y:13.31 psnr_u:16.57 psnr_v:31.92 
n:251 mse_avg:2274.79 mse_y:3042.34 mse_u:1437.33 mse_v:42.02 psnr_avg:14.56 psnr_y:13.30 psnr_u:16.56 psnr_v:31.90 
n:252 mse_avg:2269.23 mse_y:3034.81 mse_u:1434.25 mse_v:41.86 psnr_avg:14.57 psnr_y:13.31 psnr_u:16.56 psnr_v:31.91 
n:253 mse_avg:2272.71 mse_y:3037.83 mse_u:1442.77 mse_v:42.14 psnr_avg:14.57 psnr_y:13.31 psnr_u:16.54 psnr_v:31.88 
n:254 mse_avg:2258.18 mse_y:3018.77 mse_u:1432.09 mse_v:41.92 psnr_avg:14.59 psnr_y:13.33 psnr_u:16.57 psnr_v:31.91 
n:255 mse_avg:2261.11 mse_y:3021.79 mse_u:1437.77 mse_v:41.77 psnr_avg:14.59 psnr_y:13.33 psnr_u:16.55 psnr_v:31.92 
n:256 mse_avg:2261.67 mse_y:3021.72 mse_u:1441.31 mse_v:41.80 psnr_avg:14.59 psnr_y:13.33 psnr_u:16.54 psnr_v:31.92 
n:257 mse_avg:2244.03 mse_y:2998.28 mse_u:1428.95 mse_v:42.09 psnr_avg:14.62 psnr_y:13.36 psnr_u:16.58 psnr_v:31.89 
n:258 mse_avg:2243.23 mse_y:2994.57 mse_u:1439.30 mse_v:41.77 psnr_avg:14.62 psnr_y:13.37 psnr_u:16.55 psnr_v:31.92 
n:259 mse_avg:2236.09 mse_y:2985.45 mse_u:1432.98 mse_v:41.76 psnr_avg:14.64 psnr_y:13.38 psnr_u:16.57 psnr_v:31.92 
n:260 mse_avg:2215.27 mse_y:2956.31 mse_u:1424.74 mse_v:41.63 psnr_avg:14.68 psnr_y:13.42 psnr_u:16.59 psnr_v:31.94 
n:261 mse_avg:2211.59 mse_y:2949.82 mse_u:1428.40 mse_v:41.86 psnr_avg:14.68 psnr_y:13.43 psnr_u:16.58 psnr_v:31.91 
n:262 mse_avg:2202.87 mse_y:2938.36 mse_u:1422.06 mse_v:41.75 psnr_avg:14.70 psnr_y:13.45 psnr_u:16.60 psnr_v:31.92 
n:263 mse_avg:2213.34 mse_y:2950.36 mse_u:1436.74 mse_v:41.89 psnr_avg:14.68 psnr_y:13.43 psnr_u:16.56 psnr_v:31.91 
n:264 mse_avg:2196.17 mse_y:2927.13 mse_u:1426.71 mse_v:41.78 psnr_avg:14.71 psnr_y:13.47 psnr_u:16.59 psnr_v:31.92 
n:265 mse_avg:2180.36 mse_y:2904.44 mse_u:1422.65 mse_v:41.80 psnr_avg:14.75 psnr_y:13.50 psnr_u:16.60 psnr_v:31.92 
n:266 mse_avg:2179.08 mse_y:2900.46 mse_u:1430.89 mse_v:41.77 psnr_avg:14.75 psnr_y:13.51 psnr_u:16.57 psnr_v:31.92 
n:267 mse_avg:2163.48 mse_y:2879.95 mse_u:1419.45 mse_v:41.63 psnr_avg:14.78 psnr_y:13.54 psnr_u:16.61 psnr_v:31.94 
n:268 mse_avg:2155.66 mse_y:2867.88 mse_u:1420.55 mse_v:41.87 psnr_avg:14.80 psnr_y:13.56 psnr_u:16.61 psnr_v:31.91 
n:269 mse_avg:2148.56 mse_y:2859.08 mse_u:1413.31 mse_v:41.74 psnr_avg:14.81 psnr_y:13.57 psnr_u:16.63 psnr_v:31.93 
n:270 mse_avg:2135.98 mse_y:2839.02 mse_u:1418.21 mse_v:41.61 psnr_avg:14.83 psnr_y:13.60 psnr_u:16.61 psnr_v:31.94 
n:271 mse_avg:2120.59 mse_y:2815.16 mse_u:1421.13 mse_v:41.78 psnr_avg:14.87 psnr_y:13.64 psnr_u:16.60 psnr_v:31.92 
n:272 mse_avg:2116.41 mse_y:2809.80 mse_u:1417.71 mse_v:41.57 psnr_avg:14.87 psnr_y:13.64 psnr_u:16.61 psnr_v:31.94 
n:273 mse_avg:2118.19 mse_y:2811.78 mse_u:1420.12 mse_v:41.93 psnr_avg:14.87 psnr_y:13.64 psnr_u:16.61 psnr_v:31.91 
n:274 mse_avg:2103.76 mse_y:2792.97 mse_u:1408.95 mse_v:41.73 psnr_avg:14.90 psnr_y:13.67 psnr_u:16.64 psnr_v:31.93 
n:275 mse_avg:2099.52 mse_y:2784.36 mse_u:1417.75 mse_v:41.95 psnr_avg:14.91 psnr_y:13.68 psnr_u:16.61 psnr_v:31.90 
n:276 mse_avg:2096.90 mse_y:2780.32 mse_u:1417.90 mse_v:42.20 psnr_avg:14.92 psnr_y:13.69 psnr_u:16.61 psnr_v:31.88 
n:277 mse_avg:2081.49 mse_y:2760.17 mse_u:1406.19 mse_v:42.08 psnr_avg:14.95 psnr_y:13.72 psnr_u:16.65 psnr_v:31.89 
n:278 mse_avg:2070.89 mse_y:2741.87 mse_u:1415.54 mse_v:42.33 psnr_avg:14.97 psnr_y:13.75 psnr_u:16.62 psnr_v:31.86 
n:279 mse_avg:2071.56 mse_y:2741.98 mse_u:1419.06 mse_v:42.37 psnr_avg:14.97 psnr_y:13.75 psnr_u:16.61 psnr_v:31.86 
n:280 mse_avg:2049.69 mse_y:2711.52 mse_u:1409.74 mse_v:42.35 psnr_avg:15.01 psnr_y:13.80 psnr_u:16.64 psnr_v:31.86 
n:281 mse_avg:2050.36 mse_y:2712.09 mse_u:1411.23 mse_v:42.60 psnr_avg:15.01 psnr_y:13.80 psnr_u:16.63 psnr_v:31.84 
n:282 mse_avg:2044.58 mse_y:2704.78 mse_u:1405.87 mse_v:42.48 psnr_avg:15.02 psnr_y:13.81 psnr_u:16.65 psnr_v:31.85 
n:283 mse_avg:2046.60 mse_y:2705.47 mse_u:1415.18 mse_v:42.53 psnr_avg:15.02 psnr_y:13.81 psnr_u:16.62 psnr_v:31.84 
n:284 mse_avg:2031.10 mse_y:2685.02 mse_u:1404.28 mse_v:42.24 psnr_avg:15.05 psnr_y:13.84 psnr_u:16.66 psnr_v:31.87 
n:285 mse_avg:2011.58 mse_y:2657.21 mse_u:1398.14 mse_v:42.53 psnr_avg:15.10 psnr_y:13.89 psnr_u:16.68 psnr_v:31.84 
n:286 mse_avg:2011.82 mse_y:2654.62 mse_u:1409.65 mse_v:42.78 psnr_avg:15.09 psnr_y:13.89 psnr_u:16.64 psnr_v:31.82 
n:287 mse_avg:1999.56 mse_y:2638.68 mse_u:1400.12 mse_v:42.53 psnr_avg:15.12 psnr_y:13.92 psnr_u:16.67 psnr_v:31.84 
n:288 mse_avg:1984.18 mse_y:2616.19 mse_u:1397.46 mse_v:42.86 psnr_avg:15.15 psnr_y:13.95 psnr_u:16.68 psnr_v:31.81 
n:289 mse_avg:1977.50 mse_y:2607.69 mse_u:1391.60 mse_v:42.64 psnr_avg:15.17 psnr_y:13.97 psnr_u:16.70 psnr_v:31.83 
n:290 mse_avg:1960.65 mse_y:2582.08 mse_u:1393.03 mse_v:42.59 psnr_avg:15.21 psnr_y:14.01 psnr_u:16.69 psnr_v:31.84 
n:291 mse_avg:1948.96 mse_y:2564.03 mse_u:1395.05 mse_v:42.59 psnr_avg:15.23 psnr_y:14.04 psnr_u:16.68 psnr_v:31.84 
n:292 mse_avg:1944.60 mse_y:2558.88 mse_u:1389.69 mse_v:42.39 psnr_avg:15.24 psnr_y:14.05 psnr_u:16.70 psnr_v:31.86 
n:293 mse_avg:1936.57 mse_y:2545.52 mse_u:1394.50 mse_v:42.86 psnr_avg:15.26 psnr_y:14.07 psnr_u:16.69 psnr_v:31.81 
n:294 mse_avg:1922.73 mse_y:2527.52 mse_u:1383.70 mse_v:42.58 psnr_avg:15.29 psnr_y:14.10 psnr_u:16.72 psnr_v:31.84 
n:295 mse_avg:1906.77 mse_y:2503.34 mse_u:1384.71 mse_v:42.55 psnr_avg:15.33 psnr_y:14.15 psnr_u:16.72 psnr_v:31.84 
n:296 mse_avg:1902.06 mse_y:2494.87 mse_u:1389.88 mse_v:42.97 psnr_avg:15.34 psnr_y:14.16 psnr_u:16.70 psnr_v:31.80 
n:297 mse_avg:1888.08 mse_y:2476.78 mse_u:1378.65 mse_v:42.69 psnr_avg:15.37 psnr_y:14.19 psnr_u:16.74 psnr_v:31.83 
n:298 mse_avg:1877.64 mse_y:2458.87 mse_u:1387.25 mse_v:43.07 psnr_avg:15.39 psnr_y:14.22 psnr_u:16.71 psnr_v:31.79 
n:299 mse_avg:1877.08 mse_y:2458.70 mse_u:1384.74 mse_v:42.95 psnr_avg:15.40 psnr_y:14.22 psnr_u:16.72 psnr_v:31.80 
n:300 mse_avg:1856.11 mse_y:2430.14 mse_u:1372.98 mse_v:43.14 psnr_avg:15.44 psnr_y:14.27 psnr_u:16.75 psnr_v:31.78 
n:301 mse_avg:1862.97 mse_y:2438.50 mse_u:1380.46 mse_v:43.38 psnr_avg:15.43 psnr_y:14.26 psnr_u:16.73 psnr_v:31.76 
n:302 mse_avg:1846.08 mse_y:2412.98 mse_u:1381.22 mse_v:43.36 psnr_avg:15.47 psnr_y:14.31 psnr_u:16.73 psnr_v:31.76 
n:303 mse_avg:1841.99 mse_y:2406.16 mse_u:1383.60 mse_v:43.72 psnr_avg:15.48 psnr_y:14.32 psnr_u:16.72 psnr_v:31.72 
n:304 mse_avg:1831.17 mse_y:2391.87 mse_u:1375.96 mse_v:43.55 psnr_avg:15.50 psnr_y:14.34 psnr_u:16.74 psnr_v:31.74 
n:305 mse_avg:1843.14 mse_y:2411.45 mse_u:1369.60 mse_v:43.45 psnr_avg:15.48 psnr_y:14.31 psnr_u:16.76 psnr_v:31.75 
n:306 mse_avg:1852.03 mse_y:2422.82 mse_u:1377.31 mse_v:43.60 psnr_avg:15.45 psnr_y:14.29 psnr_u:16.74 psnr_v:31.74 
n:307 mse_avg:1852.39 mse_y:2425.66 mse_u:1368.24 mse_v:43.48 psnr_avg:15.45 psnr_y:14.28 psnr_u:16.77 psnr_v:31.75 
n:308 mse_avg:1865.63 mse_y:2446.12 mse_u:1365.39 mse_v:43.93 psnr_avg:15.42 psnr_y:14.25 psnr_u:16.78 psnr_v:31.70 
n:309 mse_avg:1860.28 mse_y:2439.58 mse_u:1359.70 mse_v:43.64 psnr_avg:15.44 psnr_y:14.26 psnr_u:16.80 psnr_v:31.73 
n:310 mse_avg:1855.42 mse_y:2431.97 mse_u:1360.68 mse_v:43.94 psnr_avg:15.45 psnr_y:14.27 psnr_u:16.79 psnr_v:31.70 
n:311 mse_avg:1860.33 mse_y:2437.55 mse_u:1367.63 mse_v:44.14 psnr_avg:15.43 psnr_y:14.26 psnr_u:16.77 psnr_v:31.68 
n:312 mse_avg:1868.13 mse_y:2451.45 mse_u:1359.00 mse_v:43.99 psnr_avg:15.42 psnr_y:14.24 psnr_u:16.80 psnr_v:31.70 
n:313 mse_avg:1877.75 mse_y:2465.18 mse_u:1361.22 mse_v:44.55 psnr_avg:15.39 psnr_y:14.21 psnr_u:16.79 psnr_v:31.64 
n:314 mse_avg:1864.62 mse_y:2448.32 mse_u:1350.31 mse_v:44.10 psnr_avg:15.42 psnr_y:14.24 psnr_u:16.83 psnr_v:31.69 
n:315 mse_avg:1879.21 mse_y:2468.92 mse_u:1355.20 mse_v:44.38 psnr_avg:15.39 psnr_y:14.21 psnr_u:16.81 psnr_v:31.66 
n:316 mse_avg:1891.07 mse_y:2484.21 mse_u:1364.94 mse_v:44.67 psnr_avg:15.36 psnr_y:14.18 psnr_u:16.78 psnr_v:31.63 
n:317 mse_avg:1883.71 mse_y:2477.96 mse_u:1345.94 mse_v:44.52 psnr_avg:15.38 psnr_y:14.19 psnr_u:16.84 psnr_v:31.64 
n:318 mse_avg:1902.56 mse_y:2503.09 mse_u:1357.47 mse_v:45.49 psnr_avg:15.34 psnr_y:14.15 psnr_u:16.80 psnr_v:31.55 
n:319 mse_avg:1897.27 mse_y:2496.79 mse_u:1351.32 mse_v:45.10 psnr_avg:15.35 psnr_y:14.16 psnr_u:16.82 psnr_v:31.59 
n:320 mse_avg:1898.53 mse_y:2501.30 mse_u:1340.52 mse_v:45.42 psnr_avg:15.35 psnr_y:14.15 psnr_u:16.86 psnr_v:31.56 
n:321 mse_avg:1904.93 mse_y:2508.83 mse_u:1348.48 mse_v:45.76 psnr_avg:15.33 psnr_y:14.14 psnr_u:16.83 psnr_v:31.53 
n:322 mse_avg:1906.05 mse_y:2511.61 mse_u:1343.96 mse_v:45.87 psnr_avg:15.33 psnr_y:14.13 psnr_u:16.85 psnr_v:31.52 
n:323 mse_avg:1929.84 mse_y:2544.98 mse_u:1352.40 mse_v:46.75 psnr_avg:15.28 psnr_y:14.07 psnr_u:16.82 psnr_v:31.43 
n:324 mse_avg:1916.07 mse_y:2527.48 mse_u:1340.40 mse_v:46.11 psnr_avg:15.31 psnr_y:14.10 psnr_u:16.86 psnr_v:31.49 
